date,season,design,trial,batch_size,room_temp,extraction_temp,pressure,extraction_time,volume,yield_ml_per_kg,plant_type,part,condition
,,,,kg,oC,oC,(bar),(minutes),(ml),,,,
2024-11-23 00:00:00,Winter,Old-Single Grate,64,10,18,96,1.01325,70,6.666666666666667,0.6666666666666667,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,64,20,18,96,1.01325,95,13.33,0.6665,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,64,30,18,96,1.01325,150,20,0.6666666666666666,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,65,10,18,95,1.01325,80,8,0.8,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,65,20,18,95,1.01325,110,16,0.8,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,65,30,18,95,1.01325,150,24,0.8,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,66,10,18,97,1.01325,90,6.666666666666667,0.6666666666666667,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,66,20,18,97,1.01325,125,13.33,0.6665,Parijatak ,Flower,Fresh Part used without washing
2024-11-23 00:00:00,Winter,Old-Single Grate,66,30,18,97,1.01325,150,20,0.6666666666666666,Parijatak ,Flower,Fresh Part used without washing
2024-11-24 00:00:00,Winter,Old-Single Grate,67,10,19,96,1.01325,70,7,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,67,20,19,96,1.01325,95,14,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,67,30,19,96,1.01325,165,21,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,68,10,19,95,1.01325,80,7.666666666666667,0.7666666666666667,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,68,20,19,95,1.01325,110,15.33,0.7665,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,68,30,19,95,1.01325,165,23,0.7666666666666667,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,69,10,19,97,1.01325,90,7,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,69,20,19,97,1.01325,125,14,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-24 00:00:00,Winter,Old-Single Grate,69,30,19,97,1.01325,165,21,0.7,Parijatak ,Flower,Fresh Part wash and used immediately
2024-11-25 00:00:00,Winter,Old-Single Grate,70,10,15,96,1.01325,70,7.666666666666667,0.7666666666666667,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,70,20,15,96,1.01325,95,15.33,0.7665,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,70,30,15,96,1.01325,135,23,0.7666666666666667,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,71,10,15,96,1.01325,80,8,0.8,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,71,20,15,96,1.01325,110,16,0.8,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,71,30,15,96,1.01325,135,24,0.8,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,72,10,15,96,1.01325,90,7,0.7,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,72,20,15,96,1.01325,125,14,0.7,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-25 00:00:00,Winter,Old-Single Grate,72,30,15,96,1.01325,135,21,0.7,Parijatak ,Flower,Fresh Part wash and used after 24 hours
2024-11-26 00:00:00,Winter,Old-Single Grate,73,10,18,96,1.01325,70,7,0.7,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,73,20,18,96,1.01325,95,14,0.7,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,73,30,18,96,1.01325,150,21,0.7,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,74,10,18,95,1.01325,80,7.333333333333333,0.7333333333333333,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,74,20,18,95,1.01325,110,14.67,0.7335,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,74,30,18,95,1.01325,150,22,0.7333333333333333,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,75,10,18,97,1.01325,90,6.666666666666667,0.6666666666666667,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,75,20,18,97,1.01325,125,13.33,0.6665,Chandanipath ,Flower,Fresh Part used without washing
2024-11-26 00:00:00,Winter,Old-Single Grate,75,30,18,97,1.01325,150,20,0.6666666666666666,Chandanipath ,Flower,Fresh Part used without washing
2024-11-27 00:00:00,Winter,Old-Single Grate,76,10,16,96,1.01325,70,7.333333333333333,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,76,20,16,96,1.01325,95,14.67,0.7335,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,76,30,16,96,1.01325,165,22,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,77,10,16,95,1.01325,80,8.333333333333334,0.8333333333333334,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,77,20,16,95,1.01325,110,16.667,0.83335,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,77,30,16,95,1.01325,165,25,0.8333333333333334,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,78,10,16,97,1.01325,90,7.333333333333333,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,78,20,16,97,1.01325,125,14.67,0.7335,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-27 00:00:00,Winter,Old-Single Grate,78,30,16,97,1.01325,165,22,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used immediately
2024-11-28 00:00:00,Winter,Old-Single Grate,79,10,19,96,1.01325,70,7,0.7,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,79,20,19,96,1.01325,95,14,0.7,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,79,30,19,96,1.01325,135,21,0.7,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,80,10,19,96,1.01325,80,7.333333333333333,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,80,20,19,96,1.01325,110,14.67,0.7335,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,80,30,19,96,1.01325,135,22,0.7333333333333333,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,81,10,19,96,1.01325,90,6.666666666666667,0.6666666666666667,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,81,20,19,96,1.01325,125,13.33,0.6665,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2024-11-28 00:00:00,Winter,Old-Single Grate,81,30,19,96,1.01325,135,20,0.6666666666666666,Chandanipath ,Flower,Fresh Part wash and used after 24 hours
2025-05-01 00:00:00,Summer,New-Tripple Grate,1,10,42,96,1.01325,70,13.333333333333334,1.3333333333333335,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,1,20,42,96,1.01325,95,26.67,1.3335000000000001,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,1,30,42,96,1.01325,150,40,1.3333333333333333,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,2,10,42,95,1.01325,80,14,1.4,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,2,20,42,95,1.01325,110,28,1.4,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,2,30,42,95,1.01325,150,42,1.4,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,3,10,42,97,1.01325,90,13.333333333333334,1.3333333333333335,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,3,20,42,97,1.01325,125,26.67,1.3335000000000001,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-01 00:00:00,Summer,New-Tripple Grate,3,30,42,97,1.01325,150,40,1.3333333333333333,Eucalyptus ,Leave,Fresh Part used without washing
2025-05-02 00:00:00,Summer,New-Tripple Grate,4,10,41,96,1.01325,70,14,1.4,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,4,20,41,96,1.01325,95,28,1.4,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,4,30,41,96,1.01325,165,42,1.4,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,5,10,41,95,1.01325,80,14.333333333333334,1.4333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,5,20,41,95,1.01325,110,28.67,1.4335,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,5,30,41,95,1.01325,165,43,1.4333333333333333,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,6,10,41,97,1.01325,90,13.666666666666666,1.3666666666666667,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,6,20,41,97,1.01325,125,27.33,1.3664999999999998,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-02 00:00:00,Summer,New-Tripple Grate,6,30,41,97,1.01325,165,41,1.3666666666666667,Eucalyptus ,Leave,Fresh Part wash and used immediately
2025-05-03 00:00:00,Summer,New-Tripple Grate,7,10,40,96,1.01325,70,15,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,7,20,40,96,1.01325,95,30,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,7,30,40,96,1.01325,135,45,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,8,10,40,96,1.01325,80,15.333333333333334,1.5333333333333334,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,8,20,40,96,1.01325,110,30.67,1.5335,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,8,30,40,96,1.01325,135,46,1.5333333333333334,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,9,10,40,96,1.01325,90,15,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,9,20,40,96,1.01325,125,30,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-03 00:00:00,Summer,New-Tripple Grate,9,30,40,96,1.01325,135,45,1.5,Eucalyptus ,Leave,Fresh Part wash and used after 24 hours
2025-05-04 00:00:00,Summer,New-Tripple Grate,10,10,39,96,1.01325,70,12.666666666666666,1.2666666666666666,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,10,20,39,96,1.01325,95,25.33,1.2665,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,10,30,39,96,1.01325,150,38,1.2666666666666666,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,11,10,39,95,1.01325,80,12,1.2,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,11,20,39,95,1.01325,110,24,1.2,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,11,30,39,95,1.01325,150,36,1.2,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,12,10,39,97,1.01325,90,11.666666666666666,1.1666666666666665,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,12,20,39,97,1.01325,125,23.33,1.1664999999999999,Geranium ,Leave,Fresh Part used without washing
2025-05-04 00:00:00,Summer,New-Tripple Grate,12,30,39,97,1.01325,150,35,1.1666666666666667,Geranium ,Leave,Fresh Part used without washing
2025-05-05 00:00:00,Summer,New-Tripple Grate,13,10,38,96,1.01325,70,14,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,13,20,38,96,1.01325,95,28,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,13,30,38,96,1.01325,165,42,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,14,10,38,95,1.01325,80,14,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,14,20,38,95,1.01325,110,28,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,14,30,38,95,1.01325,165,42,1.4,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,15,10,38,97,1.01325,90,14.333333333333334,1.4333333333333333,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,15,20,38,97,1.01325,125,28.67,1.4335,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-05 00:00:00,Summer,New-Tripple Grate,15,30,38,97,1.01325,165,43,1.4333333333333333,Geranium ,Leave,Fresh Part wash and used immediately
2025-05-06 00:00:00,Summer,New-Tripple Grate,16,10,40,96,1.01325,70,13.333333333333334,1.3333333333333335,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,16,20,40,96,1.01325,95,26.67,1.3335000000000001,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,16,30,40,96,1.01325,135,40,1.3333333333333333,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,17,10,40,96,1.01325,80,13.666666666666666,1.3666666666666667,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,17,20,40,96,1.01325,110,27.33,1.3664999999999998,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,17,30,40,96,1.01325,135,41,1.3666666666666667,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,18,10,40,96,1.01325,90,14,1.4,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,18,20,40,96,1.01325,125,28,1.4,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-06 00:00:00,Summer,New-Tripple Grate,18,30,40,96,1.01325,135,42,1.4,Geranium ,Leave,Fresh Part wash and used after 24 hours
2025-05-07 00:00:00,Summer,New-Tripple Grate,19,10,35,96,1.01325,70,11.666666666666666,1.1666666666666665,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,19,20,35,96,1.01325,95,23.33,1.1664999999999999,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,19,30,35,96,1.01325,150,35,1.1666666666666667,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,20,10,35,95,1.01325,80,11,1.1,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,20,20,35,95,1.01325,110,22,1.1,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,20,30,35,95,1.01325,150,33,1.1,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,21,10,35,97,1.01325,90,10.666666666666666,1.0666666666666667,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,21,20,35,97,1.01325,125,21.33,1.0665,Lavender ,Flower,Fresh Part used without washing
2025-05-07 00:00:00,Summer,New-Tripple Grate,21,30,35,97,1.01325,150,32,1.0666666666666667,Lavender ,Flower,Fresh Part used without washing
2025-05-08 00:00:00,Summer,New-Tripple Grate,22,10,38,96,1.01325,70,11.333333333333334,1.1333333333333333,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,22,20,38,96,1.01325,95,22.67,1.1335000000000002,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,22,30,38,96,1.01325,165,34,1.1333333333333333,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,23,10,38,95,1.01325,80,12,1.2,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,23,20,38,95,1.01325,110,24,1.2,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,23,30,38,95,1.01325,165,36,1.2,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,24,10,38,97,1.01325,90,11.666666666666666,1.1666666666666665,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,24,20,38,97,1.01325,125,23.33,1.1664999999999999,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-08 00:00:00,Summer,New-Tripple Grate,24,30,38,97,1.01325,165,35,1.1666666666666667,Lavender ,Flower,Fresh Part wash and used immediately
2025-05-09 00:00:00,Summer,New-Tripple Grate,25,10,40,96,1.01325,70,11,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,25,20,40,96,1.01325,95,22,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,25,30,40,96,1.01325,135,33,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,26,10,40,96,1.01325,80,11,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,26,20,40,96,1.01325,110,22,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,26,30,40,96,1.01325,135,33,1.1,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,27,10,40,96,1.01325,90,11.333333333333334,1.1333333333333333,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,27,20,40,96,1.01325,125,22.67,1.1335000000000002,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-09 00:00:00,Summer,New-Tripple Grate,27,30,40,96,1.01325,135,34,1.1333333333333333,Lavender ,Flower,Fresh Part wash and used after 24 hours
2025-05-10 00:00:00,Summer,New-Tripple Grate,28,10,37,96,1.01325,70,8.333333333333334,0.8333333333333334,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,28,20,37,96,1.01325,95,16.67,0.8335000000000001,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,28,30,37,96,1.01325,150,25,0.8333333333333334,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,29,10,37,95,1.01325,80,8.666666666666666,0.8666666666666666,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,29,20,37,95,1.01325,110,17.33,0.8664999999999999,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,29,30,37,95,1.01325,150,26,0.8666666666666667,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,30,10,37,97,1.01325,90,8.333333333333334,0.8333333333333334,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,30,20,37,97,1.01325,125,16.67,0.8335000000000001,Rose,Flower,Fresh Part used without washing
2025-05-10 00:00:00,Summer,New-Tripple Grate,30,30,37,97,1.01325,150,25,0.8333333333333334,Rose,Flower,Fresh Part used without washing
2025-05-11 00:00:00,Summer,New-Tripple Grate,31,10,34,96,1.01325,70,8.333333333333334,0.8333333333333334,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,31,20,34,96,1.01325,95,16.67,0.8335000000000001,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,31,30,34,96,1.01325,165,25,0.8333333333333334,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,32,10,34,95,1.01325,80,9.333333333333334,0.9333333333333333,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,32,20,34,95,1.01325,110,18.67,0.9335000000000001,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,32,30,34,95,1.01325,165,28,0.9333333333333333,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,33,10,34,97,1.01325,90,8.333333333333334,0.8333333333333334,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,33,20,34,97,1.01325,125,16.67,0.8335000000000001,Rose,Flower,Fresh Part wash and used immediately
2025-05-11 00:00:00,Summer,New-Tripple Grate,33,30,34,97,1.01325,165,25,0.8333333333333334,Rose,Flower,Fresh Part wash and used immediately
2025-05-12 00:00:00,Summer,New-Tripple Grate,34,10,37,96,1.01325,70,8.333333333333334,0.8333333333333334,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,34,20,37,96,1.01325,95,16.67,0.8335000000000001,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,34,30,37,96,1.01325,135,25,0.8333333333333334,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,35,10,37,96,1.01325,80,9.333333333333334,0.9333333333333333,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,35,20,37,96,1.01325,110,18.67,0.9335000000000001,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,35,30,37,96,1.01325,135,28,0.9333333333333333,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,36,10,37,96,1.01325,90,8,0.8,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,36,20,37,96,1.01325,125,16,0.8,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-12 00:00:00,Summer,New-Tripple Grate,36,30,37,96,1.01325,135,24,0.8,Rose,Flower,Fresh Part wash and used after 24 hours
2025-05-13 00:00:00,Summer,New-Tripple Grate,37,10,34,96,1.01325,70,9.333333333333334,0.9333333333333333,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,37,20,34,96,1.01325,95,18.67,0.9335000000000001,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,37,30,34,96,1.01325,150,28,0.9333333333333333,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,38,10,34,95,1.01325,80,10,1,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,38,20,34,95,1.01325,110,20,1,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,38,30,34,95,1.01325,150,30,1,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,39,10,34,97,1.01325,90,9.333333333333334,0.9333333333333333,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,39,20,34,97,1.01325,125,18.67,0.9335000000000001,Chafa,Flower,Fresh Part used without washing
2025-05-13 00:00:00,Summer,New-Tripple Grate,39,30,34,97,1.01325,150,28,0.9333333333333333,Chafa,Flower,Fresh Part used without washing
2025-05-14 00:00:00,Summer,New-Tripple Grate,40,10,41,96,1.01325,70,9.666666666666666,0.9666666666666666,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,40,20,41,96,1.01325,95,19.33,0.9664999999999999,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,40,30,41,96,1.01325,165,29,0.9666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,41,10,41,95,1.01325,80,10.666666666666666,1.0666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,41,20,41,95,1.01325,110,21.33,1.0665,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,41,30,41,95,1.01325,165,32,1.0666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,42,10,41,97,1.01325,90,9.666666666666666,0.9666666666666666,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,42,20,41,97,1.01325,125,19.33,0.9664999999999999,Chafa,Flower,Fresh Part wash and used immediately
2025-05-14 00:00:00,Summer,New-Tripple Grate,42,30,41,97,1.01325,165,29,0.9666666666666667,Chafa,Flower,Fresh Part wash and used immediately
2025-05-15 00:00:00,Summer,New-Tripple Grate,43,10,38,96,1.01325,70,9.333333333333334,0.9333333333333333,Chafa,Flower,Fresh Part wash and used after 24 hours
